EntrezID	SL2.5_TranscriptID
101268482	Solyc07g009170.2
101251076	Solyc03g117810.2
101248624	Solyc10g047570.1
101268791	Solyc09g031930.2
101249653	Solyc06g060840.1
101257324	Solyc11g005080.1
101265634	Solyc04g045590.2
101257003	Solyc01g034020.2
101248822	Solyc01g100800.1
101267485	Solyc02g064540.1
101268394	Solyc05g013570.2
101255367	Solyc03g025500.2
101267064	Solyc01g100230.2
101249818	Solyc04g078680.2
543725	Solyc01g097980.2
101252994	Solyc06g051520.2
101256720	Solyc10g039210.2
101247718	Solyc05g007850.1
101257769	Solyc05g054730.2
101249528	Solyc03g006210.1
101262744	Solyc01g010000.2
101256206	Solyc08g082340.2
101253800	Solyc07g008470.2
101250756	Solyc02g091700.2
101244269	Solyc03g118090.2
543554	Solyc01g096190.2
101265004	Solyc12g005330.1
101257069	Solyc04g079120.2
101256043	Solyc10g049710.1
101267667	Solyc02g088540.2
101244875	Solyc06g007300.1
101255988	Solyc04g080190.2
101255695	Solyc05g054830.2
101261496	Solyc03g071620.1
101262523	Solyc06g053150.1
101255168	Solyc11g064990.1
101267567	Solyc10g047630.1
101244106	Solyc08g074550.2
101249057	Solyc03g097470.2
101266364	Solyc09g083190.2
101253325	Solyc10g006100.2
101266009	Solyc03g123870.2
778254	Solyc08g068680.2
543588	Solyc06g053710.2
101260989	Solyc11g040140.1
101264466	Solyc10g009410.1
100301944	Solyc06g068460.2
101268065	Solyc02g063480.2
101266181	Solyc02g079940.2
101244368	Solyc04g081820.2
543766	Solyc11g072690.1
101252123	Solyc10g007760.2
100037499	Solyc04g064550.1
101263674	Solyc12g009840.1
101261853	Solyc09g042760.1
101257611	Solyc01g109620.2
101258210	Solyc02g091420.2
101256086	Solyc04g072000.2
100498663	Solyc07g016180.2
101243723	Solyc07g006770.2
101251878	Solyc04g071800.2
101265450	Solyc07g008920.2
101248817	Solyc10g005490.2
101260607	Solyc12g005180.1
101254843	Solyc10g008760.2
101248251	Solyc10g078620.1
101265950	Solyc01g006280.2
101256682	Solyc06g066310.2
101267482	Solyc11g069830.1
101254463	Solyc12g088240.1
101250343	Solyc10g007820.2
101262299	Solyc03g115980.1
101257163	Solyc04g049450.2
101265201	Solyc11g072730.1
101259210	Solyc02g077840.1
100134910	Solyc07g062140.2
101267520	Solyc04g078310.2
101250204	Solyc03g123820.1
101256536	Solyc02g093600.2
101248785	Solyc06g068720.2
101243742	Solyc01g096530.2
101259915	Solyc03g007970.1
101247488	Solyc11g019910.1
101265932	Solyc06g050760.1
778260	Solyc01g058140.2
101263129	Solyc07g006530.2
101257892	Solyc01g058250.1
101247809	Solyc04g005640.2
101266152	Solyc09g008640.1
101266754	Solyc01g079410.2
101258606	Solyc10g077070.1
101251751	Solyc03g005050.2
543736	Solyc12g008840.1
101264859	Solyc01g090670.2
101268884	Solyc07g042450.2
101247487	Solyc11g012940.1
101268264	Solyc03g097360.2
101249001	Solyc01g006900.2
544206	Solyc10g079470.2
101267790	Solyc12g099250.1
100736478	Solyc11g013310.1
101258649	Solyc04g064570.2
101250140	Solyc08g014040.2
101264596	Solyc12g019120.1
101266329	Solyc04g064930.2
101250773	Solyc03g005020.2
100191133	Solyc07g062270.2
101265135	Solyc06g016750.2
778227	Solyc04g081490.2
104645815	Solyc02g079140.1
101260231	Solyc05g055800.2
101251998	Solyc06g083280.1
101267314	Solyc05g050700.1
101260717	Solyc04g055120.2
101268100	Solyc04g082760.2
101260232	Solyc05g047690.2
543984	Solyc03g098050.2
101254651	Solyc10g079380.1
543513	Solyc12g044910.1
101250261	Solyc01g101110.2
101253394	Solyc07g056050.1
101253550	Solyc02g086710.2
101247484	Solyc10g083900.1
101264368	Solyc09g055920.2
101259380	Solyc01g094020.2
101266086	Solyc11g008260.1
101264284	Solyc11g005860.1
101266882	Solyc10g079890.1
101261895	Solyc03g078610.2
101268272	Solyc04g010200.1
100736468	Solyc07g064680.2
101249740	Solyc07g005890.2
101254168	Solyc12g014020.1
101264006	Solyc05g006080.1
101262966	Solyc01g109340.2
101260765	Solyc09g090520.2
101263532	Solyc07g063830.2
101257095	Solyc08g068190.2
101262919	Solyc05g047530.2
101245097	Solyc01g088550.2
101254550	Solyc02g092700.2
101259317	Solyc12g049280.1
101245249	Solyc04g074910.2
101266073	Solyc10g008240.2
101251015	Solyc08g062670.2
101248733	Solyc02g091840.2
101244589	Solyc06g008490.2
101245527	Solyc03g051780.1
543609	Solyc03g121540.2
101260733	Solyc06g052070.2
101259901	Solyc02g086450.1
101252089	Solyc06g048900.1
101262795	Solyc03g121810.2
101262295	Solyc03g097440.2
101249012	Solyc09g066130.2
101265345	Solyc06g062280.2
543900	Solyc07g008620.1
778325	Solyc01g108630.2
101257383	Solyc06g084060.2
101244986	Solyc09g014870.1
101264459	Solyc01g081560.2
101263485	Solyc02g062920.2
101267752	Solyc02g024020.2
101246836	Solyc07g006890.1
101265617	Solyc12g011280.1
101250885	Solyc04g077460.2
101252082	Solyc05g014000.2
101261813	Solyc05g009680.1
101249259	Solyc04g005570.2
101252554	Solyc11g067070.1
101260769	Solyc10g008460.2
101258107	Solyc01g110110.2
101252843	Solyc02g063340.1
101251571	Solyc04g024420.2
544248	Solyc06g076660.2
101244194	Solyc06g065650.2
101252329	Solyc10g008840.2
101253350	Solyc11g061980.1
101257085	Solyc07g007140.2
101264176	Solyc02g065110.2
101267109	Solyc04g050970.2
101263481	Solyc11g011470.1
544308	Solyc03g096730.2
101266497	Solyc03g121610.2
101258010	Solyc01g104650.2
543782	Solyc08g066110.2
101256794	Solyc08g082310.2
101267705	Solyc05g009920.2
101250183	Solyc02g071900.2
101253727	Solyc01g100720.2
101249390	Solyc08g048550.2
101244966	Solyc07g018300.2
101257160	Solyc03g111610.2
101267651	Solyc01g100250.2
101244669	Solyc05g050350.1
101247285	Solyc11g044320.1
101253589	Solyc05g015950.2
101252609	Solyc08g036620.2
101264171	Solyc11g017230.1
101249313	Solyc02g031970.1
101263214	Solyc05g055220.1
101255406	Solyc06g051760.2
101263786	Solyc11g066450.1
101263703	Solyc04g072790.1
101249848	Solyc09g010530.2
778360	Solyc04g079960.1
101249131	Solyc10g081940.1
101251637	Solyc10g078860.1
101247439	Solyc07g005750.2
101267980	Solyc03g112270.2
101248295	Solyc05g012510.2
101250017	Solyc05g013930.1
101252980	Solyc04g063240.2
101246827	Solyc06g005140.2
101255217	Solyc07g051890.1
101258505	Solyc10g074810.1
101267457	Solyc01g095510.2
101245532	Solyc12g096870.1
101260906	Solyc03g046590.2
101262287	Solyc03g032060.1
544215	Solyc12g011270.1
101256986	Solyc07g008600.1
544112	Solyc12g006850.1
101250940	Solyc10g076800.1
101248463	Solyc03g097000.2
101252224	Solyc09g090110.2
101252233	Solyc10g054800.1
101265440	Solyc05g050980.2
101260321	Solyc12g088660.1
101254541	Solyc10g054910.1
101246396	Solyc02g087110.2
101249690	Solyc10g078660.1
101253363	Solyc12g042430.1
101265208	Solyc03g043860.2
101267327	Solyc07g055300.2
101245885	Solyc01g090990.2
101252229	Solyc01g104670.2
101254445	Solyc02g078020.2
101244121	Solyc01g094000.2
101264016	Solyc06g073870.2
101252088	Solyc06g033860.1
101267583	Solyc12g014410.1
101268740	Solyc12g006830.1
101265995	Solyc11g072090.1
101254396	Solyc06g065230.2
101253829	Solyc01g087610.2
101253411	Solyc01g008830.1
101253792	Solyc06g075800.1
101264457	Solyc01g057780.2
101249760	Solyc01g080810.2
101246636	Solyc06g048510.2
101259112	Solyc11g040040.1
101252670	Solyc03g098170.2
101255667	Solyc03g034180.2
101251676	Solyc05g021390.2
101261450	Solyc01g079170.2
101250771	Solyc11g069090.1
101263997	Solyc04g051350.2
101262501	Solyc03g117320.2
101256498	Solyc06g084130.2
101257226	Solyc10g081260.1
101263737	Solyc08g042050.2
101254050	Solyc02g079100.2
101244928	Solyc02g068890.2
101262194	Solyc03g121830.1
101247547	Solyc01g005370.2
544012	Solyc05g052070.2
101250287	Solyc12g098920.1
109120423	Solyc06g069150.1
101268510	Solyc09g065780.2
101245570	Solyc08g068960.2
101268294	Solyc07g065930.2
101253154	Solyc02g063330.2
101249825	Solyc05g055040.2
101265792	Solyc11g006050.1
101267334	Solyc08g080550.1
101251302	Solyc07g016100.1
101250985	Solyc04g078770.2
101262353	Solyc01g094750.2
101261607	Solyc03g111320.1
101261962	Solyc10g005500.2
101252833	Solyc10g079180.2
101256969	Solyc04g074270.2
100136877	Solyc07g064090.2
101261417	Solyc06g005850.2
101252879	Solyc05g016250.2
543544	Solyc06g008590.2
543688	Solyc12g057040.1
101250137	Solyc07g063310.2
101264853	Solyc01g010260.2
101261533	Solyc07g008860.2
101244616	Solyc09g092220.2
101253940	Solyc10g012370.2
101261499	Solyc03g096070.2
101250078	Solyc11g065750.1
101268200	Solyc07g055260.2
101260203	Solyc11g069480.1
101243841	Solyc10g085130.1
101255893	Solyc06g054500.1
101263693	Solyc03g112430.1
101250131	Solyc07g008330.2
101264744	Solyc08g008530.1
101252219	Solyc09g066430.2
101261818	Solyc05g054570.2
101246428	Solyc05g056310.2
101263960	Solyc02g087400.1
101246159	Solyc08g013860.2
101257319	Solyc02g032860.2
101268617	Solyc10g006970.2
101249696	Solyc11g008630.1
101255234	Solyc01g008520.2
101246497	Solyc02g076710.2
101267077	Solyc11g006920.1
101257302	Solyc01g091550.2
101258637	Solyc12g098520.1
101244650	Solyc03g123680.1
101247327	Solyc05g050560.1
101264341	Solyc07g055480.1
101260068	Solyc08g007160.2
101246397	Solyc11g012910.1
101252471	Solyc12g096560.1
101255820	Solyc01g007750.2
100134900	Solyc11g007020.1
101254641	Solyc01g100750.2
101252311	Solyc08g067060.1
101249351	Solyc04g072910.2
101253743	Solyc11g007970.1
101266321	Solyc03g115760.2
101260573	Solyc01g087990.2
101262418	Solyc05g054550.2
101252106	Solyc01g010650.2
101266501	Solyc03g111160.2
101244415	Solyc09g082060.2
101255702	Solyc06g076950.2
101253174	Solyc03g115490.1
101265846	Solyc08g007430.1
101246576	Solyc10g076450.1
101248926	Solyc10g080950.1
101258387	Solyc07g051870.1
101253486	Solyc05g006540.2
101260517	Solyc03g096040.2
101264501	Solyc12g099410.1
101256196	Solyc07g047720.2
101265031	Solyc06g008240.2
101259836	Solyc04g074390.2
101245215	Solyc02g093070.2
101259309	Solyc11g069450.1
101247264	Solyc10g007960.1
101264132	Solyc06g062600.2
101266098	Solyc03g006810.2
100316880	Solyc10g079620.1
101256083	Solyc04g051820.2
100736477	Solyc01g111310.2
101261833	Solyc07g008880.2
101266464	Solyc01g109640.2
101261111	Solyc03g115790.1
101268362	Solyc12g038920.1
101264862	Solyc01g097520.2
101253014	Solyc09g014250.2
101244926	Solyc02g087980.2
101265866	Solyc09g091060.2
101253277	Solyc04g055020.1
101260519	Solyc03g098620.2
101262281	Solyc11g066370.1
101260937	Solyc05g054600.2
101268416	Solyc08g079260.2
101261081	Solyc02g094400.2
101254836	Solyc01g090120.2
101244477	Solyc03g114780.2
101245652	Solyc05g055260.2
101260106	Solyc11g064830.1
100505458	Solyc09g005620.2
101257029	Solyc10g083310.1
101244954	Solyc05g015490.2
101261439	Solyc08g077240.2
101253413	Solyc09g005300.2
101260633	Solyc04g007350.2
101263829	Solyc07g063920.2
101263184	Solyc12g006550.1
101244417	Solyc01g094010.2
101255839	Solyc10g039290.1
101252092	Solyc06g060050.1
544009	Solyc03g122340.2
101264843	Solyc08g021960.2
101259613	Solyc03g031940.2
101263479	Solyc02g093340.2
101256283	Solyc05g014290.2
101249837	Solyc07g052270.2
101260102	Solyc02g077740.2
101246085	Solyc09g059240.2
101249150	Solyc12g021130.1
101257564	Solyc05g053760.2
101267781	Solyc12g039070.1
101264742	Solyc07g062630.1
101245247	Solyc04g058170.1
100134877	Solyc02g094120.2
101268103	Solyc05g018390.2
101266162	Solyc01g095000.2
101261162	Solyc01g097310.2
101265795	Solyc02g067420.2
104645217	Solyc01g104280.2
101248702	Solyc01g005390.2
101263957	Solyc02g089810.2
101265987	Solyc02g083560.2
112940027	Solyc04g079440.2
101253215	Solyc08g081280.2
101248903	Solyc01g009300.2
101245503	Solyc10g006040.1
101248651	Solyc12g035130.1
101261580	Solyc02g089190.1
101257361	Solyc04g025400.2
101247975	Solyc02g089360.2
101252532	Solyc01g104850.2
101262749	Solyc01g088080.2
101265297	Solyc02g077520.2
101257975	Solyc06g084040.2
101255354	Solyc02g084210.1
101254638	Solyc09g082670.2
100736517	Solyc02g089830.1
544227	Solyc12g010060.1
101262706	Solyc12g098580.1
101255099	Solyc05g054880.2
101255454	Solyc02g080440.2
101250433	Solyc08g077780.2
101261601	Solyc03g117350.1
101253532	Solyc01g095040.2
101253742	Solyc02g079110.2
101245312	Solyc11g010550.1
101252675	Solyc03g112870.2
101258170	Solyc07g065500.1
101245380	Solyc07g065810.2
101256132	Solyc10g005330.2
101247556	Solyc01g080690.2
101247945	Solyc08g062330.2
101265486	Solyc01g109510.2
101249702	Solyc11g028100.1
101258427	Solyc11g012400.1
101252510	Solyc08g062800.2
101268358	Solyc12g019490.1
101248725	Solyc01g111890.2
101266523	Solyc06g053310.2
101260547	Solyc06g082910.2
100147716	Solyc10g079240.1
101255549	Solyc02g086640.2
101251664	Solyc03g120090.1
101245880	Solyc09g064500.2
101268550	Solyc12g005580.1
101252792	Solyc07g041870.2
101257836	Solyc12g009480.1
101267526	Solyc05g054370.2
101247486	Solyc02g082080.1
101268849	Solyc03g097240.2
101256315	Solyc01g008950.2
101248871	Solyc04g056540.2
101258307	Solyc09g098340.2
101247807	Solyc04g009960.2
101247048	Solyc08g069040.2
101256723	Solyc10g054420.1
101264884	Solyc11g012690.1
101262059	Solyc10g048180.1
101245144	Solyc12g099110.1
101258831	Solyc03g046340.2
101243872	Solyc03g118670.2
544118	Solyc03g006970.1
101263553	Solyc01g109520.2
100134907	Solyc05g053340.2
101249289	Solyc01g010810.2
101264933	Solyc05g055510.2
101249905	Solyc03g115360.2
543752	Solyc09g090610.2
101263520	Solyc09g090610.2
101245201	Solyc09g090610.2
101262859	Solyc09g090610.2
101258269	Solyc06g076870.2
101266642	Solyc06g035710.1
101251773	Solyc04g082130.2
101255026	Solyc09g007390.2
101263066	Solyc02g021620.2
101249254	Solyc12g096700.1
101249493	Solyc01g095460.2
101268074	Solyc12g038980.1
101263931	Solyc01g021740.1
101252107	Solyc01g009090.2
101250628	Solyc01g080850.2
101251690	Solyc06g063270.2
101254150	Solyc02g091580.2
101257168	Solyc05g005800.2
101263432	Solyc07g045330.2
101250035	Solyc07g065620.2
101254539	Solyc01g105360.2
101250745	Solyc01g105180.2
101267967	Solyc11g067250.1
104644531	Solyc11g005470.1
101267644	Solyc09g065730.2
101245180	Solyc07g014690.2
101260292	Solyc11g007910.1
101248888	Solyc07g005840.2
101257300	Solyc09g075850.2
104644300	Solyc01g098490.2
101264184	Solyc03g013310.2
101259075	Solyc09g075730.2
101244762	Solyc03g114660.1
101254357	Solyc02g062020.2
101249318	Solyc11g007320.1
101260093	Solyc10g083440.1
101267593	Solyc12g088970.1
101262599	Solyc12g049350.1
101247207	Solyc04g007060.2
101257430	Solyc11g039830.1
101261840	Solyc08g068420.2
101264433	Solyc06g054420.2
101255091	Solyc04g080170.2
101255244	Solyc09g092670.2
543797	Solyc08g061970.2
101252935	Solyc10g074570.1
101252702	Solyc07g042880.1
101261765	Solyc10g078220.1
101261023	Solyc04g081360.2
101268375	Solyc03g118170.2
101247315	Solyc04g078590.2
101259670	Solyc01g087900.2
101252977	Solyc04g008590.2
101256641	Solyc02g085350.2
101264896	Solyc03g026220.2
101247691	Solyc11g069440.1
101259021	Solyc11g069440.1
100750253	Solyc09g009040.2
101268804	Solyc09g091520.1
543940	Solyc02g069310.2
101249087	Solyc06g082600.2
100301932	Solyc06g082600.2
101245297	Solyc10g006860.2
101265842	Solyc07g042630.2
101263963	Solyc11g010300.1
101267413	Solyc06g054560.2
101254152	Solyc02g087930.2
101264980	Solyc01g106090.2
101246560	Solyc01g057910.2
101266043	Solyc07g054170.2
101262765	Solyc11g005380.1
101260768	Solyc01g098780.2
101263817	Solyc06g005980.2
101244617	Solyc01g097870.2
101244297	Solyc06g059800.2
101244259	Solyc03g025640.1
101255046	Solyc10g086460.1
101261288	Solyc02g077710.1
543869	Solyc05g056290.2
543746	Solyc06g073610.2
101257830	Solyc11g069400.1
101268112	Solyc06g072490.2
101248007	Solyc04g056570.2
101256018	Solyc08g006970.2
101252616	Solyc08g076140.2
101253663	Solyc03g007430.2
101259703	Solyc02g068700.2
101244453	Solyc11g066730.1
101250792	Solyc04g015940.2
101250382	Solyc12g056960.1
101265114	Solyc12g099390.1
101264483	Solyc02g071750.2
101248349	Solyc11g005910.1
101252536	Solyc01g090830.2
101263091	Solyc03g093300.2
101255619	Solyc01g005970.2
101263192	Solyc03g052980.2
101268685	Solyc05g053220.2
101249976	Solyc02g089280.2
101259660	Solyc09g015820.2
543803	Solyc02g086820.2
101267630	Solyc08g067290.2
101262074	Solyc02g065230.2
101263626	Solyc08g005170.2
101253958	Solyc02g082850.2
101258700	Solyc01g105090.2
101248374	Solyc03g111970.2
100820706	Solyc08g065330.2
101258663	Solyc06g071450.2
101248029	Solyc08g066240.2
101261429	Solyc07g053270.2
101266623	Solyc04g015980.2
101248014	Solyc06g009620.1
101243861	Solyc11g066700.1
101249009	Solyc01g067130.2
101246796	Solyc12g005790.1
101257209	Solyc09g056160.2
101245837	Solyc04g054410.2
101260027	Solyc12g088650.1
101261809	Solyc04g072290.2
100134885	Solyc04g009950.2
101258886	Solyc08g082180.2
100191121	Solyc02g088340.2
101267160	Solyc09g065800.2
101253298	Solyc07g008460.2
101256094	Solyc06g049070.2
101252817	Solyc01g091340.2
101247450	Solyc08g074290.2
101266303	Solyc03g007980.1
101251624	Solyc01g098200.2
543631	Solyc03g097270.2
101264111	Solyc04g014670.2
101268612	Solyc01g087030.2
101259290	Solyc01g098720.2
101254614	Solyc07g064250.2
778202	Solyc02g089620.2
101265129	Solyc05g008610.2
101259369	Solyc01g091660.2
101246812	Solyc03g116890.2
101245994	Solyc10g005240.2
101250644	Solyc10g076780.1
101264834	Solyc06g068730.1
101262756	Solyc01g087050.2
101259015	Solyc11g012440.1
101262183	Solyc03g007810.2
100534642	Solyc01g094960.2
101259949	Solyc06g082970.2
101260787	Solyc02g080220.2
101259706	Solyc11g066290.1
101268038	Solyc10g018600.1
101261755	Solyc10g007270.2
101256580	Solyc04g011620.2
100527974	Solyc10g078370.1
101245612	Solyc02g072150.2
101258134	Solyc12g006100.1
101247036	Solyc07g019460.2
101253228	Solyc01g096960.2
101263193	Solyc12g049400.1
101265542	Solyc05g013410.2
101267419	Solyc07g005580.2
101245189	Solyc08g066050.2
100191113	Solyc03g098230.2
100301934	Solyc07g062840.2
101257189	Solyc07g053470.2
101251310	Solyc08g067770.2
101252748	Solyc12g006000.1
101248235	Solyc01g087290.2
101245518	Solyc11g006710.1
101254767	Solyc12g036170.1
101252453	Solyc02g082910.2
101263783	Solyc11g056670.1
101259455	Solyc07g054490.2
101253288	Solyc05g042030.2
101249909	Solyc04g083150.1
778361	Solyc02g080370.2
101267858	Solyc02g089640.2
101248311	Solyc07g009490.2
101267999	Solyc06g008840.2
101256148	Solyc11g008880.1
101251102	Solyc06g082270.1
101249770	Solyc01g109590.2
101264708	Solyc12g056220.1
101263811	Solyc05g012360.2
101246302	Solyc11g008480.1
101257664	Solyc05g016310.1
101256183	Solyc05g024290.2
101261320	Solyc04g051510.1
101268140	Solyc01g086990.2
101254820	Solyc01g010490.2
101260282	Solyc10g049380.1
101249695	Solyc02g089290.2
101255565	Solyc12g042530.1
101257121	Solyc10g078960.1
101265455	Solyc07g053820.2
101247796	Solyc03g083870.2
101249969	Solyc01g101050.2
101265639	Solyc05g015060.2
101264655	Solyc08g065760.2
101254712	Solyc07g061900.2
101245350	Solyc04g008870.2
101055609	Solyc11g065620.1
101268508	Solyc01g067550.2
101251196	Solyc06g083360.2
101249020	Solyc09g092450.2
544221	Solyc05g055230.1
101251259	Solyc03g025720.2
101262835	Solyc08g005140.2
101268147	Solyc10g006010.2
101261576	Solyc02g068590.2
101261973	Solyc02g036450.2
101055549	Solyc03g120380.2
101268478	Solyc06g073650.1
100736498	Solyc09g009130.2
101251582	Solyc05g006820.2
101263001	Solyc12g056120.1
101245125	Solyc02g067160.2
101252718	Solyc01g081240.2
101245558	Solyc07g018360.2
101245143	Solyc12g100030.1
101248743	Solyc11g066920.1
101263000	Solyc12g042920.1
101259548	Solyc06g071810.1
101248578	Solyc05g032850.2
101260443	Solyc06g066100.2
101268514	Solyc01g090800.2
101263661	Solyc11g008070.1
101246905	Solyc03g123570.2
101248110	Solyc06g048590.2
101246352	Solyc06g071210.2
101262773	Solyc02g071070.2
101263319	Solyc05g054520.2
543563	Solyc04g055170.2
544205	Solyc11g020330.1
101247100	Solyc11g068940.1
101264146	Solyc01g006960.2
104645630	Solyc02g038770.1
101263420	Solyc06g065980.2
101266307	Solyc12g019320.1
101250886	Solyc04g082090.2
778214	Solyc10g075100.1
101253042	Solyc11g010950.1
101252346	Solyc11g008740.1
101265401	Solyc02g083640.2
101254195	Solyc04g078890.2
101268721	Solyc01g097800.2
101251856	Solyc03g025710.2
101253468	Solyc12g094430.1
101266792	Solyc11g066620.1
101248398	Solyc06g048600.2
101261253	Solyc08g061090.2
101254989	Solyc04g006960.2
101255433	Solyc01g098550.2
101245331	Solyc03g033610.1
101263535	Solyc08g029000.2
101263384	Solyc03g078500.2
101254662	Solyc11g069280.1
101267698	Solyc04g010240.2
101264929	Solyc05g007480.1
101265988	Solyc11g017400.1
101255780	Solyc03g116380.2
101260259	Solyc09g009560.1
101254478	Solyc04g049690.2
101261916	Solyc04g081410.2
101247906	Solyc04g054200.2
101250011	Solyc04g056380.2
101268295	Solyc07g064810.2
101244224	Solyc01g068480.2
101262982	Solyc02g069780.2
101266950	Solyc06g067950.2
101260741	Solyc07g041020.2
101257375	Solyc05g055870.2
101253216	Solyc08g077550.2
101264905	Solyc12g049300.1
101263591	Solyc03g097850.1
101259103	Solyc11g005170.1
101247847	Solyc01g005980.2
101246453	Solyc08g013930.2
101244492	Solyc06g050990.2
101252974	Solyc03g111730.2
101260904	Solyc12g014280.1
101247314	Solyc04g075000.1
101253339	Solyc11g007590.1
101247165	Solyc01g100410.2
101261528	Solyc06g054240.2
101251284	Solyc04g082040.2
101246938	Solyc07g008160.2
101248778	Solyc05g052980.2
101247757	Solyc01g100430.2
101254824	Solyc09g013130.2
101247884	Solyc02g087530.1
101255033	Solyc01g094790.2
101256239	Solyc02g084030.2
101247459	Solyc01g079650.2
101243750	Solyc10g047320.1
101247762	Solyc10g055470.1
101263342	Solyc08g076670.2
101255136	Solyc09g082630.2
101268729	Solyc10g076250.1
100736509	Solyc01g103050.2
101256601	Solyc06g083080.2
101264796	Solyc03g044020.2
101259347	Solyc07g017430.2
101250689	Solyc04g081830.1
101250430	Solyc08g062630.2
101267657	Solyc10g051300.1
101260003	Solyc02g081600.2
101261665	Solyc01g109280.2
101258105	Solyc01g107870.2
101252011	Solyc08g081320.2
101260171	Solyc01g066430.2
101250910	Solyc08g066490.2
101252186	Solyc06g005390.1
101254254	Solyc02g092710.2
101260670	Solyc09g098230.2
101250762	Solyc11g010840.1
101263094	Solyc03g121730.2
101257513	Solyc01g111230.2
101259141	Solyc03g121030.1
101261672	Solyc10g079140.1
101252591	Solyc06g053770.2
101258521	Solyc11g045230.1
543531	Solyc03g096380.2
101258401	Solyc09g009660.2
101250601	Solyc05g052590.1
101267713	Solyc06g054570.1
101252003	Solyc07g025250.1
101260347	Solyc06g005810.2
101260310	Solyc03g025320.2
101265949	Solyc01g008440.2
101264027	Solyc07g032100.2
101256059	Solyc11g067210.1
101254014	Solyc08g014310.2
101248768	Solyc04g072880.2
101254583	Solyc03g115230.2
101256845	Solyc03g007540.2
101254270	Solyc11g072660.1
101260153	Solyc07g025140.2
101263622	Solyc07g049590.2
101261461	Solyc10g007280.2
101261382	Solyc02g086350.2
101249278	Solyc06g083380.2
101252687	Solyc05g014050.2
101265701	Solyc02g071220.2
101256887	Solyc06g074070.2
778277	Solyc03g019790.2
101259608	Solyc11g072970.1
101261816	Solyc05g007630.2
778297	Solyc07g066310.2
543995	Solyc08g081620.2
101255363	Solyc11g071530.1
101263302	Solyc03g111300.1
101258814	Solyc11g008940.1
101256627	Solyc09g090350.2
101258826	Solyc03g025360.2
101263845	Solyc10g008910.1
101253224	Solyc10g008910.1
101245793	Solyc10g008910.1
101252717	Solyc10g008910.1
101250929	Solyc10g008910.1
101267861	Solyc10g008910.1
101268850	Solyc03g120480.2
101261301	Solyc03g026350.2
101259101	Solyc10g080030.1
101251415	Solyc09g055470.1
101268169	Solyc03g093690.2
101244256	Solyc03g005520.1
101268373	Solyc03g118970.2
101262546	Solyc08g079570.2
101260019	Solyc12g017630.1
101255784	Solyc04g009570.2
101251611	Solyc09g010520.2
101262058	Solyc01g111360.2
101247881	Solyc02g079400.2
101256725	Solyc01g091560.2
101250706	Solyc07g007160.2
101263944	Solyc01g111500.2
101267949	Solyc10g083880.1
101248825	Solyc10g078630.1
101258605	Solyc10g078630.1
104647115	Solyc04g063270.1
101264405	Solyc12g014430.1
101260780	Solyc02g091300.2
101260946	Solyc06g076750.2
101244910	Solyc10g005750.2
101256409	Solyc01g057000.2
101254896	Solyc04g077520.2
101257429	Solyc02g076860.2
101247851	Solyc01g057830.2
101264432	Solyc06g050630.2
101246431	Solyc05g050590.2
101265100	Solyc02g064850.1
101253323	Solyc10g012410.2
101264671	Solyc09g075470.2
101268119	Solyc07g032490.2
101268090	Solyc04g015830.2
101267947	Solyc10g078430.1
101265611	Solyc11g068690.1
101253978	Solyc03g044910.1
101251592	Solyc06g073310.2
101248160	Solyc11g011910.1
101268533	Solyc11g007000.1
101245853	Solyc06g072340.2
101261334	Solyc06g072830.2
101258952	Solyc05g009570.2
101256123	Solyc09g074650.2
778253	Solyc02g089540.2
101248346	Solyc02g093880.2
101253638	Solyc10g076910.1
101256262	Solyc12g036390.1
101246017	Solyc02g062520.2
101257956	Solyc04g076430.2
101266981	Solyc01g104880.2
101265913	Solyc04g010290.2
101250901	Solyc06g083350.2
778251	Solyc04g078760.2
101246768	Solyc01g104780.2
101244107	Solyc01g008270.2
101249463	Solyc06g053630.2
101244002	Solyc06g035580.2
101266615	Solyc12g099310.1
101260522	Solyc03g120780.2
544086	Solyc08g081190.2
101248344	Solyc10g080930.1
101264443	Solyc07g025510.2
101248187	Solyc04g016190.1
104647166	Solyc04g077280.2
101265669	Solyc09g010400.2
104649444	Solyc09g097970.2
101266589	Solyc11g017420.1
101264476	Solyc02g091110.2
101244210	Solyc08g013730.2
101257363	Solyc04g072030.1
101246318	Solyc12g013560.1
100301908	Solyc01g086960.2
101254842	Solyc10g012160.2
101262073	Solyc02g067560.1
101256237	Solyc02g091500.1
101252055	Solyc03g007330.2
101245277	Solyc08g082850.2
101267256	Solyc08g079310.2
101244674	Solyc06g069030.2
544093	Solyc02g062950.2
101257076	Solyc05g024410.2
101265310	Solyc12g005350.1
101267266	Solyc09g075300.2
101264773	Solyc02g092250.2
101246172	Solyc01g005500.2
101251670	Solyc03g122230.1
101252891	Solyc06g071580.2
101248146	Solyc01g104560.2
101264612	Solyc03g116370.2
543974	Solyc03g034220.2
101259988	Solyc10g044780.1
101268811	Solyc10g055700.1
101246371	Solyc09g008920.2
101249640	Solyc05g018880.1
101266973	Solyc09g075330.2
101263708	Solyc05g051040.2
101264891	Solyc11g072700.1
101253509	Solyc08g008050.2
101250273	Solyc02g090990.1
101255910	Solyc08g075230.1
101248629	Solyc10g079280.1
101245241	Solyc12g095810.1
101256095	Solyc06g053860.2
101267264	Solyc09g057950.2
